Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2023-02-06,Breakfast,1017.9,9.6,5.0,0.0,0.0,0.0,30.2,2068.2,1368.5,156.5,3.0,28.2,69.3,0.0,0.0,148.5,47.1,
2023-02-07,Breakfast,190.0,7.0,2.5,0.0,0.0,0.0,5.0,190.0,117.0,22.0,10.0,2.0,21.0,0.0,0.0,10.8,5.6,
2023-02-07,Lunch,350.0,16.0,6.0,0.0,0.0,0.0,30.0,730.0,0.0,38.0,7.0,3.0,14.0,0.0,0.0,0.0,0.0,
2023-02-07,Snacks,400.0,2.5,2.0,0.0,0.0,0.0,50.0,300.0,375.0,63.5,0.0,7.5,25.0,0.0,0.0,23.8,5.6,
2023-02-16,Breakfast,1210.0,27.5,2.0,0.0,0.0,0.0,15.0,790.0,520.0,168.0,0.0,88.0,72.0,0.0,0.0,100.0,0.0,
2023-02-22,Lunch,620.0,22.0,5.0,4.0,6.5,0.0,120.0,630.0,340.0,48.0,1.0,5.0,56.0,0.0,0.0,6.0,42.8,
2023-02-27,Lunch,1020.0,29.5,5.0,10.0,4.0,0.0,70.0,2400.0,1316.0,120.0,10.0,24.0,78.0,0.0,0.0,112.8,29.5,
2023-03-09,Breakfast,1210.0,35.5,2.0,0.0,0.0,0.0,15.0,790.0,520.0,150.0,0.0,88.0,71.0,0.0,0.0,100.0,0.0,
2023-03-13,Lunch,800.0,23.0,9.0,2.3,2.0,0.0,146.0,2934.0,22.0,90.5,4.0,13.4,64.0,8.0,0.0,52.0,40.0,
2023-03-13,Snacks,340.0,6.0,3.0,0.0,0.0,0.0,30.0,125.0,826.0,46.0,8.0,30.0,27.0,0.0,0.0,36.0,9.4,
2023-03-16,Breakfast,380.0,18.0,3.5,0.0,0.0,0.0,15.0,720.0,82.0,46.0,13.0,0.5,40.0,0.0,0.0,55.5,0.0,
2023-03-16,Dinner,111.2,1.9,1.0,0.0,0.0,0.0,4.8,338.6,386.9,18.4,2.9,2.9,3.9,0.0,0.0,8.7,4.6,
2023-03-18,Breakfast,440.0,3.5,2.0,0.0,0.0,0.0,15.0,660.0,520.0,63.0,0.0,59.0,42.0,0.0,0.0,100.0,0.0,
2023-03-19,Breakfast,1756.9,45.4,10.1,4.0,4.0,0.0,240.0,2201.2,997.4,231.3,14.5,32.0,113.1,8.0,12.0,47.7,119.6,
2023-03-19,Dinner,480.0,22.0,6.0,0.0,0.0,0.0,210.0,1360.0,0.0,4.0,0.0,2.0,62.0,0.0,0.0,4.0,30.0,
2023-03-20,Breakfast,400.0,6.0,0.0,1.0,1.0,0.0,0.0,380.0,340.0,84.0,6.0,2.0,6.0,20.0,20.0,20.0,90.0,
2023-03-20,Dinner,1195.0,42.8,9.3,9.5,4.0,0.0,226.3,3060.0,950.0,120.5,10.5,16.0,76.0,0.0,0.0,4.0,59.1,
2023-03-20,Lunch,746.4,6.2,1.8,2.2,2.2,0.2,131.5,163.6,925.7,103.3,6.5,1.0,81.4,0.0,4.5,3.5,21.7,
2023-03-21,Lunch,1551.4,15.5,3.1,3.7,3.7,0.2,147.8,2553.6,2640.7,255.8,26.0,12.0,116.4,20.0,24.5,75.5,122.8,
2023-03-23,Breakfast,386.7,10.7,4.0,1.0,1.0,0.0,26.7,520.0,966.7,60.0,6.0,20.7,19.3,20.0,20.0,63.3,90.0,
2023-03-24,Dinner,666.0,30.4,10.2,0.3,3.3,0.0,220.5,3317.5,283.5,20.5,1.5,2.6,74.9,0.0,0.0,16.0,43.5,
2023-03-25,Breakfast,539.0,22.3,8.0,0.1,0.1,0.0,35.0,1035.0,441.4,72.4,2.7,35.6,12.7,0.0,138.9,21.9,11.8,
2023-03-25,Lunch,970.0,25.0,6.0,0.0,0.0,0.0,0.0,2030.0,0.0,131.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,
2023-03-26,Breakfast,200.0,4.0,1.0,0.0,2.0,0.0,100.0,220.0,0.0,2.0,0.0,2.0,44.0,0.0,4.0,4.0,8.0,
2023-03-27,Breakfast,50.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,
2023-03-27,Dinner,829.3,7.8,1.1,1.5,1.5,0.0,0.0,51.2,347.4,133.1,7.2,2.7,55.8,0.0,0.0,1.2,12.6,
2023-03-27,Lunch,950.0,38.0,11.0,2.5,7.0,0.0,195.0,850.0,440.0,65.0,3.0,4.5,81.0,0.0,0.0,5.4,59.4,
2023-03-27,Snacks,448.5,9.0,3.5,0.7,0.7,0.0,39.0,420.1,596.7,79.7,5.2,6.5,22.5,0.0,0.0,8.4,12.3,
2023-03-28,Breakfast,588.3,15.2,5.5,4.0,2.5,0.0,16.9,606.8,617.3,102.7,4.0,43.8,14.5,10.0,10.0,38.5,53.3,
2023-03-28,Dinner,735.0,6.0,0.0,3.0,0.0,0.0,15.0,1860.0,0.0,126.0,6.0,18.0,45.0,0.0,0.0,78.0,36.0,
2023-03-28,Lunch,877.1,32.5,14.0,0.0,0.0,0.5,90.0,1440.0,520.0,46.5,4.0,10.0,98.8,0.0,0.0,100.0,0.0,
2023-03-29,Breakfast,1138.0,20.0,0.0,0.0,0.0,0.0,0.0,65.0,190.0,191.0,0.0,64.0,50.0,0.0,0.0,0.0,0.0,
2023-03-30,Dinner,280.0,10.0,6.0,0.0,0.0,0.0,40.0,300.0,940.0,30.0,0.0,28.0,20.0,0.0,0.0,65.0,0.0,
2023-03-30,Lunch,1104.0,42.0,8.0,9.0,12.0,0.0,130.0,960.0,992.0,111.0,10.0,13.0,70.0,0.0,0.0,7.6,58.9,
2023-03-30,Snacks,908.3,7.5,5.3,0.0,0.0,0.0,100.0,600.0,750.0,147.8,0.0,30.8,50.0,0.0,0.0,47.5,11.1,
2023-03-31,Breakfast,690.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,
2023-04-01,Breakfast,1260.0,35.0,12.5,0.0,0.0,0.0,100.0,3090.0,520.0,161.0,12.0,11.0,75.0,0.0,0.0,38.0,27.8,
2023-04-01,Lunch,968.0,21.0,2.0,3.0,0.0,0.0,30.0,1465.0,739.0,107.0,6.0,16.0,90.0,0.0,0.0,182.2,16.7,
2023-04-02,Breakfast,140.0,5.0,3.0,0.0,0.0,0.0,20.0,150.0,470.0,15.0,0.0,14.0,10.0,0.0,0.0,32.5,0.0,
2023-04-02,Dinner,1315.0,35.8,14.0,1.5,0.0,0.0,165.0,1820.0,0.0,135.0,16.0,12.0,115.0,0.0,0.0,84.0,69.5,
2023-04-02,Snacks,623.3,16.0,6.0,0.0,0.0,0.0,82.0,446.8,846.0,96.4,4.0,60.7,35.6,0.0,0.0,15.6,14.0,
2023-04-03,Breakfast,370.0,9.0,3.0,3.5,2.0,0.0,0.0,320.0,50.0,70.0,1.0,31.0,3.0,0.0,0.0,1.0,8.3,
2023-04-03,Dinner,913.8,15.0,8.0,1.0,2.0,0.0,73.8,1500.0,995.0,143.0,6.0,32.5,50.8,0.0,0.0,93.8,25.5,
2023-04-03,Lunch,865.0,33.9,15.8,0.0,0.0,0.0,250.0,797.5,100.0,31.0,1.5,2.8,106.0,0.0,0.0,34.0,56.3,
2023-04-04,Breakfast,638.2,27.5,6.4,0.0,0.0,0.0,32.0,796.1,0.0,75.9,7.0,8.7,31.8,0.0,0.0,0.0,0.0,
2023-04-04,Dinner,836.3,32.6,10.4,0.0,0.0,0.0,240.0,621.3,0.0,32.5,3.3,0.8,99.3,0.0,0.0,0.0,68.1,
2023-04-05,Breakfast,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,
2023-04-05,Dinner,752.0,11.1,4.7,0.3,0.0,0.0,105.0,135.8,2715.8,114.8,15.4,6.2,49.6,10.9,219.8,9.7,45.8,
2023-04-05,Lunch,505.0,13.5,3.5,0.0,0.0,0.0,65.0,2180.0,1200.0,76.0,20.0,0.5,53.0,0.0,0.0,32.0,50.0,
2023-04-05,Snacks,120.0,3.5,0.0,0.0,0.0,0.0,0.0,200.0,90.0,22.0,3.0,4.0,2.0,0.0,0.0,3.0,5.0,
2023-04-06,Breakfast,610.0,18.0,8.0,0.0,0.0,0.0,20.0,514.0,0.0,87.0,6.0,54.0,40.0,0.0,0.0,0.0,0.0,
2023-04-06,Dinner,535.0,13.8,6.0,1.0,2.0,0.0,95.0,1225.0,0.0,50.0,2.0,2.0,53.0,0.0,0.0,42.0,38.5,
2023-04-06,Lunch,855.0,25.5,7.5,1.0,2.0,0.0,65.0,2070.0,590.0,105.0,12.0,6.5,50.0,0.0,0.0,42.3,46.6,
2023-04-07,Lunch,1640.0,52.0,22.5,3.5,2.0,0.0,140.0,931.5,810.0,178.0,9.0,61.0,127.5,0.0,0.0,105.0,40.3,
2023-04-07,Snacks,240.0,7.0,0.0,0.0,0.0,0.0,0.0,400.0,180.0,44.0,6.0,8.0,4.0,0.0,0.0,6.0,10.0,
2023-04-08,Lunch,1470.0,44.0,15.0,0.0,0.0,0.0,110.0,3490.0,110.0,187.0,21.0,13.0,92.0,0.0,0.0,72.5,40.0,
2023-04-09,Breakfast,340.0,9.0,3.0,1.0,1.0,0.0,20.0,470.0,810.0,55.0,6.0,16.0,16.0,20.0,20.0,52.5,90.0,
2023-04-09,Dinner,575.7,13.9,1.0,1.0,0.0,0.0,0.0,520.0,420.0,57.8,3.0,6.0,52.7,0.0,0.0,10.0,16.1,
2023-04-09,Lunch,1067.7,32.4,11.3,2.0,6.6,0.0,344.6,541.8,2133.9,147.0,11.9,6.0,54.5,11.1,140.2,9.0,28.7,
2023-04-09,Snacks,230.0,3.5,2.0,0.0,0.0,0.0,15.0,250.0,520.0,8.0,0.0,7.0,42.0,0.0,0.0,100.0,0.0,
2023-04-10,Dinner,1088.6,21.8,2.1,0.7,0.0,0.0,4.9,345.1,1935.5,214.6,9.4,77.5,12.9,0.6,139.9,9.6,25.3,
2023-04-10,Lunch,1068.0,35.4,12.9,1.2,2.2,0.0,144.4,1348.3,84.4,43.4,1.0,4.2,142.6,6.4,0.0,64.2,21.4,
2023-04-11,Breakfast,200.0,8.0,3.5,0.0,0.0,0.0,5.0,55.0,0.0,19.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,
2023-04-11,Dinner,715.0,27.0,3.0,1.0,0.0,0.0,77.5,2125.0,600.0,72.0,4.0,7.0,39.0,0.0,0.0,10.5,30.0,
2023-04-11,Lunch,990.0,22.0,1.5,2.0,0.0,0.0,80.0,2750.0,660.0,135.5,5.0,11.0,54.0,0.0,0.0,45.5,42.2,
2023-04-11,Snacks,330.0,3.5,2.0,0.0,0.0,0.0,15.0,250.0,520.0,34.0,0.0,29.0,43.0,0.0,0.0,100.0,0.0,
2023-04-12,Dinner,1425.0,48.0,12.0,2.0,0.0,1.3,237.5,4675.0,660.0,138.5,6.5,16.0,100.0,0.0,0.0,19.5,54.2,
2023-04-12,Lunch,280.0,8.0,1.5,0.0,0.0,0.0,5.0,330.0,94.0,50.0,7.0,22.5,21.0,0.0,0.0,32.5,0.0,
2023-04-12,Snacks,430.0,3.5,2.0,0.0,0.0,0.0,15.0,250.0,520.0,60.0,0.0,51.0,44.0,0.0,0.0,100.0,0.0,
2023-04-13,Breakfast,1730.0,45.0,10.0,4.0,5.0,0.0,315.0,4740.0,870.0,189.0,10.0,52.0,138.0,0.0,0.0,106.5,66.4,
2023-04-13,Lunch,310.0,5.0,3.0,0.0,0.0,0.0,20.0,1720.0,540.0,42.0,2.0,4.0,24.0,0.0,0.0,62.0,4.4,
2023-04-13,Snacks,145.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,105.0,22.0,0.0,0.0,0.0,100.0,500.0,20.0,0.0,
2023-04-14,Lunch,120.0,3.5,0.9,0.8,1.1,0.0,95.0,65.0,224.1,0.0,0.0,0.0,20.9,0.0,0.0,0.0,2.0,
2023-04-15,Breakfast,585.0,19.0,4.0,2.0,5.0,0.0,20.0,590.0,855.0,95.0,8.0,42.0,16.0,100.0,500.0,52.5,0.0,
2023-04-15,Dinner,1215.0,26.0,11.3,1.0,0.0,0.0,260.0,4305.0,1355.0,117.5,25.0,5.8,119.5,0.0,0.0,17.0,116.0,
2023-04-16,Breakfast,360.0,12.0,3.0,1.0,0.0,0.0,430.0,510.0,60.0,42.0,1.0,4.0,18.0,12.0,0.0,13.0,20.2,
2023-04-16,Dinner,480.0,22.0,6.0,0.0,0.0,0.0,210.0,1360.0,0.0,4.0,0.0,2.0,62.0,0.0,0.0,4.0,30.0,
2023-04-16,Lunch,770.0,19.0,1.5,2.0,0.0,0.0,75.0,2460.0,460.0,101.0,3.0,9.0,44.0,0.0,0.0,20.0,39.7,
2023-04-17,Breakfast,274.4,8.5,2.8,1.2,3.5,0.0,12.2,272.5,301.0,45.9,4.0,20.2,6.8,13.2,0.0,13.8,0.2,
2023-04-17,Lunch,465.1,7.8,2.4,0.1,0.0,0.0,112.5,131.2,1325.3,54.5,6.5,2.6,45.4,0.4,102.4,3.7,14.0,
2023-04-18,Dinner,460.0,14.0,3.0,1.0,0.0,0.0,105.0,1060.0,60.0,42.0,1.0,5.0,37.0,0.0,0.0,11.0,27.2,
2023-04-18,Lunch,871.8,21.8,8.9,0.9,0.9,0.3,224.4,1714.3,1742.9,76.0,10.0,8.0,117.9,0.0,5.7,31.6,55.7,
2023-04-18,Snacks,200.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-19,Breakfast,340.0,9.0,3.0,1.0,1.0,0.0,20.0,470.0,810.0,55.0,6.0,16.0,16.0,20.0,20.0,52.5,90.0,
2023-04-19,Dinner,670.0,28.0,12.5,0.0,0.0,0.0,245.0,930.0,560.0,22.0,4.0,2.0,84.0,0.0,0.0,28.0,46.4,
2023-04-19,Lunch,742.5,17.1,0.0,2.0,0.0,0.0,63.1,2361.3,120.0,89.3,2.0,8.0,51.3,0.0,0.0,70.0,32.9,
2023-04-20,Breakfast,600.0,12.5,8.0,0.0,0.0,0.0,2.5,535.0,198.0,97.0,1.0,42.0,30.5,0.0,0.0,19.5,21.7,
2023-04-20,Dinner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-20,Lunch,1040.0,31.0,8.5,5.0,3.0,0.0,70.0,2410.0,630.0,134.0,9.0,23.0,56.0,0.0,0.0,26.0,46.8,
2023-04-20,Snacks,382.0,3.1,0.7,0.7,0.7,0.2,131.5,1767.4,673.3,24.0,0.8,0.0,76.6,0.0,4.5,2.3,15.1,
2023-04-21,Breakfast,380.0,11.0,7.0,0.0,0.0,0.0,2.5,460.0,188.0,47.0,1.0,22.0,30.0,0.0,0.0,19.5,20.0,
2023-04-21,Dinner,1235.0,33.0,0.0,0.0,0.0,0.0,0.0,2430.0,370.0,152.0,4.0,0.0,75.0,0.0,0.0,5.2,27.0,
2023-04-21,Lunch,506.0,8.0,0.0,0.0,0.0,0.0,0.0,80.0,130.0,61.0,0.0,51.0,48.0,0.0,0.0,0.0,0.0,
2023-04-22,Breakfast,476.0,12.0,6.9,0.0,0.0,0.1,5.0,641.0,338.0,73.0,6.0,31.0,20.0,0.0,0.0,18.7,10.1,
2023-04-22,Dinner,887.5,17.8,6.6,0.0,0.0,0.0,145.1,3592.5,950.0,80.5,10.5,5.0,90.3,0.0,0.0,130.0,50.7,
2023-04-22,Lunch,820.0,25.0,9.0,1.0,2.0,0.0,130.0,1040.0,0.0,92.0,2.0,2.0,54.0,0.0,0.0,16.0,46.0,
2023-04-22,Snacks,60.0,0.5,0.0,0.0,0.0,0.0,0.0,40.0,104.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-23,Breakfast,560.0,23.0,7.5,3.5,2.0,0.0,0.0,480.0,120.0,89.0,6.0,32.0,13.0,0.0,0.0,7.0,10.3,
2023-04-23,Lunch,907.5,23.5,5.8,0.0,0.0,0.0,263.8,3192.5,0.0,28.1,0.0,36.8,103.3,9.2,9.2,9.2,64.1,
2023-04-23,Snacks,820.0,8.0,0.0,2.0,0.0,0.0,20.0,1940.0,120.0,132.0,2.0,8.0,48.0,0.0,0.0,122.0,24.4,
2023-04-24,Breakfast,270.0,5.5,1.5,0.5,0.5,0.0,10.0,265.0,405.0,49.5,3.0,8.0,8.0,10.0,10.0,26.3,45.0,
2023-04-24,Dinner,1035.0,32.5,15.5,1.0,2.0,0.0,280.0,1725.0,150.0,55.0,2.0,5.0,128.0,0.0,0.0,80.0,76.0,
2023-04-24,Lunch,512.0,4.0,3.8,0.0,0.0,0.2,10.0,962.0,488.0,91.0,10.0,36.0,30.0,0.0,0.0,32.2,20.2,
2023-04-24,Snacks,300.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-25,Breakfast,270.0,5.5,1.5,0.5,0.5,0.0,10.0,265.0,405.0,49.5,3.0,8.0,8.0,10.0,10.0,26.3,45.0,
2023-04-25,Dinner,1160.0,29.0,6.0,2.0,0.0,0.0,255.0,3270.0,120.0,94.0,2.0,10.0,120.0,0.0,0.0,126.0,58.4,
2023-04-25,Lunch,820.0,20.0,1.0,2.0,0.0,0.0,50.0,2080.0,284.0,118.0,2.0,12.0,36.0,0.0,0.0,22.6,32.4,
2023-04-26,Breakfast,1462.5,37.6,7.0,6.5,2.5,0.0,91.3,2972.5,1599.0,161.5,5.0,32.3,117.5,10.0,10.0,223.9,77.4,
2023-04-26,Dinner,540.0,13.0,5.5,0.5,1.0,0.0,75.0,1125.0,10.0,58.0,1.0,21.0,45.5,0.0,0.0,60.0,24.7,
2023-04-26,Snacks,172.5,2.1,1.0,0.0,0.0,0.0,0.0,73.8,0.0,38.8,0.0,14.0,0.0,0.0,0.0,0.0,0.0,
2023-04-27,Breakfast,500.0,7.8,4.0,0.0,0.0,0.0,25.0,512.5,805.0,58.5,0.5,34.0,49.3,0.0,0.0,116.3,15.8,
2023-04-27,Dinner,790.0,25.5,10.5,1.0,2.0,0.0,155.0,1835.0,50.0,55.0,2.0,3.0,83.0,0.0,0.0,98.0,46.0,
2023-04-27,Lunch,820.0,20.0,1.0,2.0,0.0,0.0,50.0,2080.0,284.0,118.0,2.0,12.0,36.0,0.0,0.0,22.6,32.4,
2023-04-27,Snacks,126.7,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,29.0,0.7,1.7,0.0,0.0,0.0,0.0,0.0,
2023-04-28,Breakfast,180.0,7.0,6.0,0.0,0.0,0.0,10.0,100.0,0.0,15.0,4.0,4.0,16.0,0.0,0.0,0.0,0.0,
2023-04-28,Dinner,920.0,28.0,6.0,2.0,0.0,0.0,210.0,1660.0,120.0,84.0,2.0,10.0,74.0,0.0,0.0,22.0,54.4,
2023-04-28,Lunch,450.8,3.5,0.9,0.8,1.1,0.0,95.0,262.9,229.2,84.0,0.0,28.1,22.1,0.0,0.0,0.0,2.6,
2023-04-28,Snacks,170.0,4.0,1.5,0.0,0.0,0.0,5.0,170.0,94.0,22.0,10.0,2.0,22.0,0.0,0.0,10.4,0.0,
2023-04-29,Breakfast,920.0,25.0,4.0,2.0,0.0,0.2,70.0,2700.0,284.0,122.0,2.0,16.0,44.0,4.0,0.0,42.6,32.4,
2023-04-29,Lunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,
2023-04-30,Breakfast,540.0,13.0,3.0,0.0,0.0,0.0,105.0,1590.0,740.0,62.0,10.0,25.0,45.0,0.0,0.0,12.0,36.1,
2023-04-30,Dinner,1498.6,39.0,8.5,0.0,0.0,0.0,195.0,530.0,1951.4,148.4,18.9,58.9,121.9,9.2,9.2,33.5,118.6,
2023-05-01,Breakfast,452.0,4.0,3.8,0.0,0.0,0.2,10.0,962.0,488.0,74.0,10.0,20.0,30.0,0.0,0.0,32.2,20.2,
2023-05-01,Dinner,1000.0,18.5,5.0,4.5,2.0,0.0,90.0,2420.0,630.0,124.0,2.0,42.0,81.0,0.0,0.0,110.0,32.5,
2023-05-01,Lunch,290.0,12.0,1.0,4.0,2.0,0.0,5.0,600.0,70.0,42.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,
2023-05-01,Snacks,325.0,7.5,3.8,0.0,0.0,0.0,45.0,365.0,614.0,20.0,2.5,11.0,50.0,0.0,0.0,103.9,2.0,
2023-05-02,Breakfast,484.0,5.5,3.9,0.0,0.0,0.1,20.0,650.0,708.0,54.0,5.0,25.0,57.0,0.0,0.0,113.0,8.9,
2023-05-02,Dinner,371.3,4.7,1.5,0.2,2.2,0.3,73.4,55.6,387.0,49.1,6.2,0.0,36.5,0.0,0.0,0.0,16.9,
2023-05-02,Lunch,1065.0,26.5,1.5,8.0,3.0,0.0,127.5,2400.0,852.0,147.0,4.0,8.0,52.0,0.0,0.0,19.2,24.4,
2023-05-03,Breakfast,741.0,18.1,1.5,6.1,2.7,0.1,135.3,1792.2,832.8,83.8,2.0,8.0,54.0,0.0,0.0,19.1,30.0,
2023-05-03,Lunch,1100.0,10.0,0.4,0.0,0.0,0.0,140.0,2480.0,1480.0,120.0,20.0,48.0,108.0,0.0,0.0,24.0,58.2,
2023-05-03,Snacks,350.0,19.0,4.5,4.0,2.0,0.0,5.0,375.0,130.0,42.0,1.0,15.0,4.0,0.0,0.0,4.0,3.3,
2023-05-04,Breakfast,730.0,11.5,0.0,2.0,0.0,0.0,75.0,2420.0,155.0,106.0,3.0,8.0,44.0,0.0,0.0,18.0,36.4,
2023-05-04,Dinner,896.3,29.5,10.5,0.0,0.0,0.0,240.0,945.0,150.0,80.6,9.4,5.0,76.5,0.0,0.0,16.0,30.0,
2023-05-04,Lunch,310.0,9.0,0.0,0.0,0.0,0.0,25.0,715.0,0.0,34.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,
2023-05-05,Breakfast,270.0,5.0,1.5,0.0,0.0,0.0,5.0,200.0,94.0,44.0,10.0,2.0,22.0,0.0,0.0,10.4,0.0,
2023-05-05,Dinner,990.0,34.5,13.5,1.5,3.0,0.0,195.0,2350.0,0.0,84.0,5.0,3.0,81.0,0.0,0.0,24.0,77.9,
2023-05-05,Lunch,614.0,13.0,3.0,3.5,2.0,0.0,0.0,320.0,50.0,74.0,1.0,30.0,51.0,0.0,0.0,1.0,8.3,
2023-05-05,Snacks,200.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-06,Breakfast,488.0,21.0,5.0,0.0,0.0,0.0,40.0,470.0,508.0,57.0,2.0,14.0,36.0,0.0,0.0,36.3,22.2,
2023-05-06,Dinner,540.0,14.0,8.0,0.0,0.0,0.0,220.0,760.0,1280.0,36.0,0.0,32.0,70.0,0.0,0.0,99.0,33.3,
2023-05-06,Lunch,1010.0,17.5,0.0,2.0,0.0,0.0,100.0,3290.0,225.0,148.0,5.0,8.0,58.0,0.0,0.0,18.0,40.4,
2023-05-06,Snacks,60.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,4.0,9.0,1.0,0.0,0.0,2.0,3.9,
2023-05-07,Breakfast,848.8,7.5,3.0,0.0,0.0,0.0,105.0,1012.5,690.0,125.9,0.0,79.9,67.0,0.0,0.0,117.0,16.7,
2023-05-07,Dinner,570.0,25.0,6.0,0.0,0.0,0.0,0.0,2030.0,0.0,31.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,
2023-05-07,Lunch,730.0,13.5,0.0,1.0,0.0,0.0,75.0,2420.0,165.0,106.0,4.0,4.0,42.0,0.0,0.0,9.0,24.2,
2023-05-08,Breakfast,165.0,3.3,1.8,0.0,0.0,0.0,95.0,267.5,287.5,6.8,0.0,5.5,27.5,0.0,0.0,25.1,16.7,
2023-05-08,Dinner,1071.3,38.0,17.0,0.0,2.0,1.5,100.0,2490.0,0.0,80.6,11.4,2.0,113.5,0.0,4.0,4.0,8.0,
2023-05-08,Lunch,450.0,16.0,3.0,4.0,2.0,0.0,0.0,760.0,910.0,67.0,7.0,17.0,16.0,0.0,0.0,7.2,13.3,
2023-05-09,Breakfast,990.0,12.0,2.0,2.0,3.0,0.0,220.0,3640.0,400.0,94.0,4.0,6.0,118.0,0.0,0.0,10.0,43.6,
2023-05-09,Dinner,1140.0,39.8,3.5,16.0,7.0,0.0,92.5,3475.0,207.5,143.0,4.5,8.0,47.0,0.0,0.0,18.0,36.4,
2023-05-09,Snacks,100.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-10,Breakfast,460.0,10.0,1.0,5.0,2.0,0.0,0.0,880.0,500.0,84.0,3.0,8.0,10.0,0.0,0.0,11.0,15.5,
2023-05-10,Dinner,1110.0,17.5,4.5,0.0,0.0,0.0,0.0,510.0,1040.0,86.1,10.0,38.8,121.0,9.2,9.2,17.2,53.8,
2023-05-10,Lunch,180.0,3.0,0.0,0.0,0.0,0.0,75.0,1470.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,
2023-05-11,Breakfast,332.9,8.7,2.2,2.7,1.4,0.0,5.0,509.3,392.6,51.9,11.4,4.7,24.7,0.0,0.0,11.8,2.3,
2023-05-11,Dinner,860.0,23.5,6.0,0.0,0.0,0.0,210.0,2385.0,1960.0,76.0,8.0,12.0,80.0,0.0,0.0,0.0,60.6,
2023-05-11,Lunch,486.5,5.5,4.4,0.0,0.0,0.1,95.0,785.0,373.0,69.5,5.0,24.0,40.5,0.0,0.0,30.0,27.3,
2023-05-11,Snacks,330.0,7.0,2.0,0.0,0.0,0.0,5.0,180.0,118.0,57.0,10.0,8.0,21.0,0.0,30.0,6.6,5.6,
2023-05-12,Breakfast,1039.0,37.0,11.5,0.0,0.0,0.0,45.0,570.0,575.5,110.5,2.5,52.0,90.5,0.0,0.0,40.1,27.8,
2023-05-12,Dinner,720.0,15.0,4.0,2.0,0.0,0.0,140.0,910.0,120.0,80.0,2.0,8.0,60.0,0.0,0.0,18.0,54.4,
2023-05-12,Snacks,420.0,7.0,0.0,0.0,0.0,0.0,0.0,440.0,70.0,84.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,
2023-05-13,Breakfast,730.0,13.5,1.0,2.0,0.0,0.0,25.0,1710.0,190.0,124.0,4.0,11.0,25.0,0.0,0.0,18.0,26.4,
2023-05-13,Dinner,532.3,14.6,7.3,0.1,0.9,0.0,24.7,838.9,611.1,38.0,5.0,4.0,63.0,0.0,0.0,18.1,16.7,
2023-05-13,Lunch,707.5,17.3,6.8,3.0,1.5,0.0,111.3,2985.0,58.0,69.5,0.0,38.0,67.0,0.0,0.0,77.8,16.0,
2023-05-13,Snacks,200.0,5.0,3.0,0.0,0.0,0.0,25.0,500.0,29.0,29.0,0.0,19.0,10.0,0.0,0.0,1.4,4.0,
2023-05-14,Breakfast,140.0,7.0,4.5,0.0,0.0,0.0,2.5,80.0,80.0,19.0,0.0,7.0,1.0,0.0,0.0,0.8,0.0,
2023-05-14,Lunch,520.2,3.3,1.1,0.1,0.0,0.0,25.0,724.0,288.1,111.8,8.0,51.5,17.2,0.0,130.8,4.1,7.8,
2023-05-15,Dinner,950.0,22.5,4.5,8.0,3.0,0.0,10.0,1625.0,120.0,85.0,2.0,8.0,93.0,0.0,0.0,43.0,24.4,
